,id,url,author,title,rating,archive_warnings,categories,fandoms,relationships,characters,additional_tags,language,series,published,completed,words,chapters,comments,kudos,bookmarks,hits,standardised_ttr_250,standardised_ttr_500,standardised_ttr_1000,standardised_ttr_4000,honore_h_250,honore_h_500,honore_h_1000,honore_h_4000,sentence_length_mean,sentence_length_median,lexical_density,complexity_stats,known_word_ratio
918,7936447,https://archiveofourown.org/works/7936447?view_full_work=true,['SparkedToLife'],Making Sense of Chaos,Mature,"['Rape/Non-Con', 'Underage']",[],"['Spider-Man - All Media Types', 'Daredevil (TV)', 'Captain America (Movies)', 'The Avengers (Marvel Movies)', 'Jessica Jones (TV)']","['Matt Murdock & Peter Parker', 'Franklin ""Foggy"" Nelson & Peter Parker', 'Peter Parker & Tony Stark', 'Franklin ""Foggy"" Nelson & Everyone', 'Peter Parker & Steve Rogers', 'Karen Page & Peter Parker', 'Matt Murdock & Karen Page & Franklin ""Foggy"" Nelson']","['Peter Parker', 'Matt Murdock', 'Steve Rogers', 'Franklin ""Foggy"" Nelson', 'Karen Page', 'Tony Stark', 'James ""Bucky"" Barnes', 'May Parker (Spider-Man)', 'Steven ""Skip"" Westcott', 'Jessica Jones', 'Luke Cage']","['Past Child Abuse', 'Past Sexual Abuse', ""it's somehow comic-cannon"", 'I swear', 'Hand-waving at super complicated politics', 'The Accords were never a good idea', 'Karen Page is a badass', 'Everyone loves Foggy Nelson', 'Peter Parker Needs a Hug', 'Flashbacks', 'Aunt May is a badass', 'and you should never let her have a tire iron', 'Matt just wants that weird kid vigilante to stop endangering himself', 'but super strength &gt; duct tape', 'so he will fight anyone that harms his strange little protege', 'even if that person is Captain America', 'Reveals', 'Street-level heroes are the best heroes', 'Nelson and Murdock forever', 'Not Daredevil Season 02 Compliant', ""I'm actually still in denial that it ever happened."", 'Tony Means Well', 'His Execution is Lacking', 'Matt will fight him too', 'Child Abuse']",English,,2016-09-02,2017-01-19,35064,3/3,715,18821,5438,212732,0.6338666666666667,0.5468533333333333,0.4655675675675675,0.3170833333333333,2266.4920346322856,2236.0822597039146,2237.2965112993347,2266.928268081001,14.990864600326264,12.0,0.3462818594053655,"{'total_words': 37677, 'known_words': 31318, 'unknown_words': 6359, 'known_word_ratio': 0.8312232927250046, 'average_rank': 746.3740180611468}",0.8312232927250046
919,8004865,https://archiveofourown.org/works/8004865?view_full_work=true,['KuriKuri'],Just A Little Advice,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Present Mic'],"['Present Mic (My Hero Academia)', 'Aizawa Shouta | Eraserhead']","['Pre-Canon', 'High School', 'Fluff']",English,,2016-09-10,,10390,1/1,399,15198,2721,82557,0.6327111111111111,0.533,0.4395454545454546,0.279375,2253.72917215248,2119.1943710037663,2020.6617285248933,1967.84062779692,18.38492597577389,17.0,0.3594117201121977,"{'total_words': 11361, 'known_words': 9223, 'unknown_words': 2138, 'known_word_ratio': 0.8118123404629874, 'average_rank': 777.42033482465}",0.8118123404629874
920,8024368,https://archiveofourown.org/works/8024368?view_full_work=true,['decompositionbooks'],Nu ABO: A Memoir by Park Jimin,Explicit,['No Archive Warnings Apply'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],"['Jeon Jungkook/Park Jimin', 'Jeon Jungkook & Park Jimin']","['Park Jimin (BTS)', 'Jeon Jungkook', 'Jung Hoseok | J-Hope', 'Kim Seokjin | Jin', 'Kim Taehyung | V', 'Kim Namjoon | Rap Monster', 'Min Yoongi | Suga', 'Im Jaebum | JB']","['Alpha/Beta/Omega Dynamics', 'Alpha!Jungkook', 'omega!jimin', 'sort-of-not-really-omega!jimin', 'pretty much everybody loves jimin', 'Lots and lots of Pining', 'A little bit of angst', 'Mating Cycles/In Heat', 'Self-Lubrication', 'Sexual Content', 'Idol-Verse', 'Knotting']",English,,2016-09-12,2017-02-04,34478,6/6,769,19809,4572,360108,0.6176103896103896,0.5248051948051948,0.4407894736842105,0.2941944444444444,2301.37402626145,2275.56672595115,2302.260323187021,2314.499126556512,20.119911504424778,18.0,0.3646245059288537,"{'total_words': 38564, 'known_words': 30268, 'unknown_words': 8296, 'known_word_ratio': 0.7848770874390624, 'average_rank': 848.4372969600482}",0.7848770874390624
921,8071780,https://archiveofourown.org/works/8071780?view_full_work=true,['andromeda3116'],such selfish prayers,Teen And Up Audiences,['No Archive Warnings Apply'],['F/M'],['Avatar: The Last Airbender'],['Katara/Zuko (Avatar)'],"['Katara (Avatar)', 'Sokka (Avatar)', 'Aang (Avatar)', 'Toph Beifong', 'Suki (Avatar)', 'Zuko (Avatar)', 'Ty Lee (Avatar)']",[],English,Part 1 of such selfish prayers,2016-09-18,2016-11-14,47565,4/4,750,14841,4212,206918,0.6145893719806763,0.516504854368932,0.4242549019607843,0.2685625,2152.680613981493,2053.7861666517174,1991.026632645289,1988.4012232166936,20.957565789473684,18.0,0.305959491041288,"{'total_words': 51933, 'known_words': 44579, 'unknown_words': 7354, 'known_word_ratio': 0.8583944697976239, 'average_rank': 690.4950151515152}",0.8583944697976239
922,8079550,https://archiveofourown.org/works/8079550?view_full_work=true,['Ravenesta'],Three,General Audiences,"['Creator Chose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['Gen'],['モブサイコ100 | Mob Psycho 100'],"['Kageyama ""Mob"" Shigeo & Reigen Arataka']","['Kageyama ""Mob"" Shigeo', 'Reigen Arataka', 'Kageyama Ritsu', 'Hanazawa Teruki', 'Minor Characters', 'Suzuki Shou']","['outsider pov fic', 'minor description of injuries?', 'pretty reigen and mob centric', 'Salt Mid Is Perpetually Confused', 'small swearing', ""i trust you're not all weenies about the Shit Word"", 'Canon Divergent', 'Eventual Future Fic', 'No Manga Spoilers', 'Found Family', 'Reigen is the Best Dad']",English,,2016-09-19,2016-10-11,8008,5/5,379,9976,1898,79837,0.6572941176470588,0.5691764705882353,0.48775,0.327125,2486.888132268481,2464.0985262555005,2461.0151929158283,2311.3553184813245,20.231536926147704,17.0,0.3598457948665923,"{'total_words': 8615, 'known_words': 7330, 'unknown_words': 1285, 'known_word_ratio': 0.8508415554265816, 'average_rank': 735.8134146341464}",0.8508415554265816
923,8091886,https://archiveofourown.org/works/8091886?view_full_work=true,['RayShippouUchiha'],Hide A Heart Of War,Teen And Up Audiences,['Creator Chose Not To Use Archive Warnings'],['M/M'],"['Marvel Cinematic Universe', 'The Avengers (Marvel Movies)', 'Iron Man (Movies)', 'Captain America (Movies)']","['James ""Rhodey"" Rhodes & Tony Stark', 'James ""Bucky"" Barnes/Steve Rogers', 'James ""Bucky"" Barnes/Steve Rogers/Tony Stark', 'Endgame - Stuckony', 'Steve Rogers/Tony Stark', 'James ""Bucky"" Barnes/Tony Stark']","['Tony Stark', 'Steve Rogers', 'James ""Bucky"" Barnes', 'James ""Rhodey"" Rhodes', 'Clint Barton', 'Natasha Romanov', 'Thor', 'Sam Wilson']","['Implied/Referenced Child Abuse', ""Howard Stark's A+ Parenting"", 'soul marks', 'Flowers', 'So many flowers', 'seriously', 'Angst', 'Tony Feels', 'Tony Stark Needs a Hug', 'Language of Flowers', 'Pining', 'Protective Rhodey', 'Rhodey is the best bro', 'Oblivious Tony', 'Self-Esteem Issues', 'Fluff and Angst', 'Angst with a Happy Ending', 'Tony Stark Has A Heart', 'Heart-Flower AU']",English,Part 1 of An Ever Growing Garden,2016-09-20,2016-09-27,13617,2/2,1292,26223,8674,328332,0.6109333333333333,0.5207333333333334,0.4294666666666666,0.2784166666666667,2127.6065493199267,2106.845728320709,2030.5187917472067,2094.09496961323,17.779503105590063,16.0,0.3535831211349581,"{'total_words': 15151, 'known_words': 12635, 'unknown_words': 2516, 'known_word_ratio': 0.8339383539040327, 'average_rank': 774.5914496777912}",0.8339383539040327
924,8120212,https://archiveofourown.org/works/8120212?view_full_work=true,['emungere'],Separately to a Wood,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['Hannibal (TV)'],['Will Graham/Hannibal Lecter'],"['Will Graham', ""Will Graham's Dogs"", 'Hannibal Lecter', 'Alana Bloom', 'Jack Crawford', 'Garrett Jacob Hobbs', 'Eldon Stammets']","['Marriage Proposal', 'Canon-Typical Violence', 'Season/Series 01', 'Love at First Sight', 'Hannibal is a Cannibal']",English,,2016-09-23,2016-10-04,13891,7/7,866,17312,3925,176472,0.6213559322033898,0.5278620689655172,0.4417857142857143,0.2879166666666666,2225.82702582445,2176.1508497910045,2134.942740387752,2167.313376362236,11.276885043263288,10.0,0.3256049521665728,"{'total_words': 14855, 'known_words': 12670, 'unknown_words': 2185, 'known_word_ratio': 0.852911477616964, 'average_rank': 754.4527835937081}",0.852911477616964
925,8125531,https://archiveofourown.org/works/8125531?view_full_work=true,['gedsparrowhawk (FaceChanger)'],"Hogwarts, to welcome you home",General Audiences,['No Archive Warnings Apply'],['Gen'],['Harry Potter - J. K. Rowling'],['Harry Potter/Ginny Weasley'],"['Minerva McGonagall', 'Harry Potter', 'Neville Longbottom', 'Hermione Granger', 'Ron Weasley', 'Ginny Weasley', 'Luna Lovegood']","['Professor!Harry AU', 'Post Series AU', 'Humor', 'Fluff', 'slight angst', 'Epilogue What Epilogue', 'outsider pov']",English,,2016-09-25,,11146,1/1,672,18921,5908,192479,0.6563478260869565,0.565391304347826,0.4769090909090909,0.31925,2456.715855022514,2382.172170848756,2347.0834734523223,2257.1815890455173,19.76300578034682,17.0,0.3682098536077878,"{'total_words': 11577, 'known_words': 9611, 'unknown_words': 1966, 'known_word_ratio': 0.8301805303619245, 'average_rank': 710.5031928480205}",0.8301805303619245
926,813300,https://archiveofourown.org/works/813300?view_full_work=true,['dea_liberty'],"Foolishly, Completely Falling",Not Rated,"['Creator Chose Not To Use Archive Warnings', 'No Archive Warnings Apply']",['M/M'],['One Direction (Band)'],['Harry Styles/Louis Tomlinson'],"['Harry Styles', 'Louis Tomlinson']","['Friends to Lovers', 'First Time']",English,,2013-05-22,,8042,1/1,186,6188,1314,130364,0.6123333333333333,0.519888888888889,0.4316666666666666,0.271125,2140.995642821933,2074.316699019354,2026.893659471514,1962.167634035096,17.470491803278687,14.0,0.3412690605017215,"{'total_words': 9058, 'known_words': 7321, 'unknown_words': 1737, 'known_word_ratio': 0.8082358136453963, 'average_rank': 740.8764800861142}",0.8082358136453963
927,8158447,https://archiveofourown.org/works/8158447?view_full_work=true,['dirgewithoutmusic'],the last son,General Audiences,['Major Character Death'],"['F/M', 'M/M']",['Harry Potter - J. K. Rowling'],"['Hermione Granger/Ron Weasley', 'Harry Potter/Ginny Weasley', 'Sirius Black/Remus Lupin', 'Fleur Delacour/Bill Weasley']","['Ron Weasley', 'Harry Potter', 'Hermione Granger', 'Ginny Weasley', 'The Weasleys', 'Lily Evans Potter']","['Chosen One Ron Weasley', 'Seven little Weasley orphans', 'Lily Lives', 'Sirius and Remus live', ""James doesn't"", 'Alternate Universe - Canon Divergence']",English,Part 9 of boy with a scar,2016-09-29,,13051,1/1,529,11290,1654,127973,0.6412363636363636,0.5579259259259259,0.4744615384615384,0.3206666666666666,2460.642973831247,2454.724311110531,2398.8930962697605,2225.2142181405266,17.941436464088397,16.0,0.4021014219202214,"{'total_words': 13798, 'known_words': 10855, 'unknown_words': 2943, 'known_word_ratio': 0.7867082185824033, 'average_rank': 718.9994891769363}",0.7867082185824033
928,8163464,https://archiveofourown.org/works/8163464?view_full_work=true,['platonic_boner'],True Love,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['Merlin (TV)'],['Merlin/Arthur Pendragon (Merlin)'],"['Merlin (Merlin)', 'Arthur Pendragon (Merlin)', 'Lancelot (Merlin)']","['Canon Era', 'Soulmate AU', 'Angst with a Happy Ending', 'Mutual Pining', 'Misunderstandings', 'Based on a Tumblr Post']",English,,2016-09-29,,6927,1/1,595,44324,6441,370727,0.6013333333333333,0.5074666666666666,0.4247142857142857,0.26975,2127.5989919043946,2125.526044223343,2120.164528257888,2125.719610848002,17.53358925143954,15.0,0.3419606046724691,"{'total_words': 7749, 'known_words': 6198, 'unknown_words': 1551, 'known_word_ratio': 0.799845141308556, 'average_rank': 734.4036537625054}",0.799845141308556
929,8169415,https://archiveofourown.org/works/8169415?view_full_work=true,['shiftylinguini'],Two Weeks,Explicit,['No Archive Warnings Apply'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter', 'Ron Weasley']","['Pining', 'Auror Partners', 'Auror Harry Potter', 'Auror Draco Malfoy', 'Friends to Lovers', 'Hurt/Comfort', 'Romance', 'First Time', 'Anal Sex', 'Masturbation', 'Phone Sex', 'Bottom Harry Potter', 'Top Draco Malfoy', 'Veela', 'Veela Harry Potter', 'Creature Fic', 'Muggle Technology']",English,,2016-10-15,,21951,1/1,472,19868,3704,242874,0.6162150537634409,0.5282173913043479,0.4434782608695652,0.29755,2321.874618547556,2307.8351637848928,2255.3098592859,2196.630634260712,16.979406420351303,14.0,0.3498028045574058,"{'total_words': 23309, 'known_words': 19222, 'unknown_words': 4087, 'known_word_ratio': 0.824660002574113, 'average_rank': 811.3498295278438}",0.824660002574113
930,818371,https://archiveofourown.org/works/818371?view_full_work=true,['apocryphal'],Daddy Do's,General Audiences,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],"['Derek Hale/Stiles Stilinski', 'Kate Argent/Derek Hale', 'Allison Argent/Scott McCall']","['Derek Hale', 'Lydia Martin', 'Stiles Stilinski', 'Erica Reyes', 'Laura Hale', 'Jackson Whittemore', 'Vernon Boyd', 'Isaac Lahey', 'Talia Hale', 'Scott McCall', 'Allison Argent']","['Kid Fic', 'Single Parents', 'Flirting', 'Fluff', 'Crushes', 'YouTube', 'Epilepsy', 'Hand Kink', 'kid!Lydia', 'Kid!Erica', 'Daddy!Derek', 'daddy!stiles', 'Hair Braiding', 'Podfic Available']",English,Part 1 of Our Four-Stranded Braid,2013-05-27,,8065,1/1,363,8498,1405,133130,0.6441176470588236,0.5489411764705883,0.455625,0.296875,2323.29058795248,2190.089414773556,2157.9230133234832,2143.7313881705822,15.2,12.0,0.3487531287661073,"{'total_words': 8737, 'known_words': 6992, 'unknown_words': 1745, 'known_word_ratio': 0.8002746938308344, 'average_rank': 737.8707580537233}",0.8002746938308344
931,821406,https://archiveofourown.org/works/821406?view_full_work=true,['kalpurna'],The Well of Living Waters,Explicit,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Peter Hale', 'Scott McCall (Teen Wolf)']","['Alternate Universe - Fantasy', 'Alternate Universe - Royalty', 'Mpreg', 'Arranged Marriage', 'Loss of Virginity', 'Rimming', 'Impregnation', 'Blow Jobs', 'Fingerfucking', 'Possessive Behavior', 'Harlequin', 'Sleepy Sex', 'Threats of Rape/Non-Con', 'Werewolves', 'Pining']",English,,2013-05-28,,30322,1/1,448,23671,5766,571763,0.6377538461538461,0.5487384615384615,0.4655,0.31109375,2482.7120685170094,2426.4688425153768,2371.7564990323526,2269.5918794691124,17.71255605381166,16.0,0.3548059918859877,"{'total_words': 32514, 'known_words': 26853, 'unknown_words': 5661, 'known_word_ratio': 0.8258903856800147, 'average_rank': 783.4476755937342}",0.8258903856800147
932,822737,https://archiveofourown.org/works/822737?view_full_work=true,['owlpostagain'],Stilinski's Home for Wayward Wolves,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Stiles Stilinski', 'Derek Hale', 'Scott McCall', 'Isaac Lahey', 'Allison Argent', 'Lydia Martin', 'Jackson Whittemore', 'Erica Reyes', 'Vernon Boyd', 'Sheriff Stilinski']","['Alternate Universe - Canon Divergence', 'Slow Build', 'Pack Dynamics', 'Pack Feels', 'Friendship', 'Canon-Type Violence', 'Kidnapping', 'Seriously So Many Tropes', 'Tropes Everywhere']",English,,2013-05-30,,35197,1/1,1034,50566,16175,737368,0.6469935483870968,0.5535844155844156,0.4672631578947368,0.3113611111111111,2393.296011806771,2330.801552387573,2303.9792489139804,2276.385205216124,23.285128205128206,21.0,0.3558285020280025,"{'total_words': 38887, 'known_words': 31813, 'unknown_words': 7074, 'known_word_ratio': 0.8180883071463471, 'average_rank': 806.6986790954312}",0.8180883071463471
933,8232359,https://archiveofourown.org/works/8232359?view_full_work=true,['loveglowsinthedark'],Luckiest Fucking Size Queen Alive,Explicit,['No Archive Warnings Apply'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Draco Malfoy', 'Harry Potter']","['bottom!Draco', 'Hung!Harry', 'Anal Sex', 'Anal Fingering', 'Rimming', 'Humor', 'Fluff and Humor', 'Size Kink', 'sexy!Harry']",English,,2016-10-07,,6200,1/1,618,14203,2078,199319,0.6418461538461538,0.5593846153846154,0.4813333333333333,0.35075,2760.0470323169234,2685.4370926814804,2722.284616503063,2687.425322185484,20.704960835509137,16.0,0.3408679927667269,"{'total_words': 6603, 'known_words': 5103, 'unknown_words': 1500, 'known_word_ratio': 0.7728305315765561, 'average_rank': 856.3813167964112}",0.7728305315765561
934,8242556,https://archiveofourown.org/works/8242556?view_full_work=true,['surveycorpsjean'],Praise Please,Explicit,['No Archive Warnings Apply'],['M/M'],['Yuri!!! on Ice (Anime)'],['Katsuki Yuuri/Victor Nikiforov'],"['Katsuki Yuuri', 'Victor Nikiforov']","['Praise Kink', 'Frottage', 'Hurt/Comfort', 'Sexual Content']",English,,2016-10-09,,5286,1/1,362,17696,2832,249347,0.6246956521739131,0.5329090909090909,0.4482,0.29275,2457.2459344853364,2411.91889194354,2391.2633114744685,2212.3763390796066,14.241779497098646,12.0,0.3626157732248105,"{'total_words': 5772, 'known_words': 4527, 'unknown_words': 1245, 'known_word_ratio': 0.7843035343035343, 'average_rank': 933.1380559177169}",0.7843035343035343
935,8268668,https://archiveofourown.org/works/8268668?view_full_work=true,['MilkTeaMiku'],Fever,Not Rated,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Yuri!!! on Ice (Anime)'],['Katsuki Yuuri/Victor Nikiforov'],"['Katsuki Yuuri', 'Victor Nikiforov', 'Yuri Plisetsky', 'Makkachin (Yuri!!! on Ice)']","['Fluff', 'Angst', 'Fluff and Angst', 'Smut', 'Fluff and Smut', 'Eventual Smut', 'Domestic Fluff', 'Alpha/Beta/Omega Dynamics', 'Alpha Victor', 'Omega Yuuri', 'Mating Cycles/In Heat', 'Knotting', 'Praise Kink', 'Hurt/Comfort', 'lots of fluff', 'Don’t copy to another site']",English,,2016-10-12,,15830,1/1,433,11396,2239,196677,0.5869411764705882,0.4913529411764706,0.4007058823529412,0.2508125,2110.3309756340745,2051.0804049749586,1991.4281126748413,1977.7177206243528,15.544294294294296,14.0,0.3444427838389877,"{'total_words': 17126, 'known_words': 13877, 'unknown_words': 3249, 'known_word_ratio': 0.8102884503094709, 'average_rank': 795.3440057430007}",0.8102884503094709
936,826928,https://archiveofourown.org/works/826928?view_full_work=true,"['briecheesie', 'daunt']",A (Sort of) Fairytale,Mature,"['Creator Chose Not To Use Archive Warnings', 'No Archive Warnings Apply']","['Gen', 'F/M', 'M/M']",['Teen Wolf (TV)'],"['Derek Hale/Stiles Stilinski', 'Stiles Stilinski & Scott McCall Friendship', 'Allison Argent/Scott McCall', 'Lydia Martin/Jackson Whittemore', 'Vernon Boyd/Erica Reyes']","['Stiles Stilinski', 'Derek Hale', 'Scott McCall', 'Allison Argent', 'Lydia Martin', 'Jackson Whittemore', 'Erica Reyes', 'Vernon Boyd', 'Isaac Lahey']","['Alternate Reality - Post Season 2/Disregards Season 3', 'Epic Friendship', 'Magic Curse', 'Hurt/Comfort', 'Romance', 'Angst', 'Teen Wolf Reverse Bang']",English,,2013-06-04,,25800,1/1,694,15760,6065,238704,0.6397837837837838,0.5510181818181819,0.4678518518518518,0.3142916666666666,2519.8768978618687,2482.54829514353,2437.331003775917,2364.550697063336,21.01934235976789,19.0,0.3694907730357029,"{'total_words': 27928, 'known_words': 22946, 'unknown_words': 4982, 'known_word_ratio': 0.8216127184187911, 'average_rank': 784.3251514185528}",0.8216127184187911
937,828942,https://archiveofourown.org/works/828942?view_full_work=true,['copperbadge'],Hard Rock Swing,Mature,['No Archive Warnings Apply'],['M/M'],"['Marvel', 'The Avengers (2012)']",['Steve Rogers/Tony Stark'],"['Steve Rogers', 'Tony Stark', 'Bruce Banner', 'Pepper Potts']","['Alternate Universe', 'Age Difference', 'Post-Traumatic Stress Disorder', 'Hurt/Comfort']",English,,2013-06-03,2014-02-26,18395,4/4,252,9525,2213,172942,0.6203037974683544,0.5298974358974359,0.4419473684210526,0.2943125,2272.998177234751,2273.962271911726,2214.26477067788,2194.255000103653,15.092298647854204,13.0,0.3436898652982681,"{'total_words': 19933, 'known_words': 16024, 'unknown_words': 3909, 'known_word_ratio': 0.8038930416896604, 'average_rank': 794.4464278124867}",0.8038930416896604
